file,href
Capability of single and double elements doped perovskite oxide catalysts in 5-hydroxymethyl furfural oxidation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144847568&origin=inward
The Role of Volunteerism and Buddhist Ethics for the Covid-19 Pandemic Response in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144842927&origin=inward
PAC-MAN: Multi-Relation Network in Social Community for Personalized Hashtag Recommendation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144809031&origin=inward
The Impact of Pre-service Teachers' Pedagogical Beliefs on Teaching Science as Inquiry: A Silent Antagonist for Effective Inquiry-Based Science Lessons,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144798738&origin=inward
Accuracy of the rotator cuff reparability score,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144775231&origin=inward
Surface Roughness and Hardness of CAD/CAM Ceramic Materials after Polishing with a Multipurpose Polishing Kit: An in Vitro Study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144767279&origin=inward
Adaptive Image Preprocessing and Augmentation for Tuberculosis Screening on Out-of-Domain Chest X-Ray Dataset,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144742430&origin=inward
"Sustainable bio-based antimicrobials derived from fatty acids: Synthesis, safety, and efficacy",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144723930&origin=inward
Antimicrobial Efficacy of Silver Diamine Fluoride against Enterococcus faecalis: A Systematic Review of in Vitro Studies,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144635480&origin=inward
Analysis of Terrestrial Surface-FSO Link Over alpha-mu Distribution,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144596016&origin=inward
Improved Height Determination Using a Correction Surface by Combining GNSS/Leveling Co-points and Thailand Geoid Model 2017,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144592500&origin=inward
Comparison of Molecular International Prognostic Scoring System (M-IPSS) and Revised International Prognostic Scoring System (R-IPSS) in Thai patients with myelodysplastic neoplasms,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144587452&origin=inward
"Paeniglutamicibacter quisquiliarum sp. nov., isolated from midden soil waste",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144519557&origin=inward
Clinical Outcomes and Diagnostic Consistency of Serum and CSF Tumor Markers in Pediatric Intracranial Germ Cell Tumors in Thailand: A Multicenter Study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144515201&origin=inward
Removal of Reactive Black Dye in Water by Magnetic Mesoporous Carbon from Macadamia Nutshell,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144461442&origin=inward
Scheduling Method for Aggregated Photovoltaic-Battery Systems Considering Information Notified by Distribution System Operator 配電事業者からの情報提供に基づくアグリゲータの太陽光発電・蓄電池計画手法,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144398704&origin=inward
The Śrāvastī Miracles: Some Relationships Between their Literary Sources and Visual Representations in Dvāravatī,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144378107&origin=inward
Comparison of mobile health education messages verses face-to-face consultation for weight reduction among overweight female adolescents in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144371079&origin=inward
The Impact of Theme-Based Language Instruction on Language Learning Effectiveness and Motivation: A Case Study of “Spanish and Beauty Pageant Course” 基于主题的语言教学对语言学习效果和动机的影响：以“西班牙语和选美课程”为例 Влияние тематического обучения языку на эффективность и мотивацию его изучения: Тематическое исследование курса «Испанский язык и конкурс красоты» El impacto de la instrucción basada en temas sobre la efectividad del aprendizaje de lenguas y la motivación: un estudio de caso del curso “Español y Certamen de Belleza”,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144337123&origin=inward
The Effects of Cognitive Training in Healthy Community Residing Thai Elderly: A Randomized Controlled Trial,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144252137&origin=inward
Statistical Inference in Redundancy Analysis: A Direct Covariance Structure Modeling Approach,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144180974&origin=inward
Development and psychometric test of the myRisk mobile application for caries risk assessment,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144077596&origin=inward
Development and validation of key antecedents of religious brand attitude: a cross-cultural quantitative analysis using smart PLS,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144054169&origin=inward
Model-Based Approach on Multi-Agent Deep Reinforcement Learning With Multiple Clusters for Peer-To-Peer Energy Trading,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144041391&origin=inward
Variable Stiffness Pad and Its Application to Hybrid Rigid-Soft Robots,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85144024909&origin=inward
Sugarcane Classification for On-Site Assessment Using Computer Vision,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143979794&origin=inward
An Analysis of Acoustic Features for Attention Score in Thai MoCA Assessment,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143976568&origin=inward
Simulation of Homogenous Fish Schools in the Presence of Food and Predators using Reinforcement Learning,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143966136&origin=inward
How to help teachers deal with students’ cheating in Online Examinations: Design and Implementation of International Chinese Online Teaching Test Anti-Cheating Monitoring System (OICIE-ACS),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143910028&origin=inward
Effects of Vinyasa Yoga on Stress and Health Benefits in Office Workers,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143880118&origin=inward
Dynamic Cardiopulmonary and Metabolic Functions during Jogging with and without Breast Supports,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143878806&origin=inward
Effects of Instructed Attention Focus on Accuracy in Golf Pitch Shot,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143878548&origin=inward
"Effects of Isotonic and Hypotonic Drinks in Between Repeated Endurance Exercises on Fluid Balance, Blood Glucose, Lactate Levels and Performance in Young Healthy Subjects",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143876633&origin=inward
Thermal denaturation of a coronavirus envelope (CoVE) protein by a coarse-grained Monte Carlo simulation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143876296&origin=inward
Influences of Plantar Impulse and Dynamic Longitudinal Arch Angle on Signs of Plantar Fasciitis in Long-Distance Runners,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143874458&origin=inward
A 10-Minute Napping Can Help in Recovery in Motor Performance,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143859674&origin=inward
Is Dual-Task Performance in Athletes Better Than That in Non-Athletes? Why Is it Important to Elite Coaches?,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143854507&origin=inward
The Effects of Pregnant Supports on Hemodynamic Responses during Postural Changes,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143849364&origin=inward
Volumetric Measurement of Rectangular Parcel Box Using LiDAR Depth Camera for Dimensioning and 3D Bin Packing Applications,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143827986&origin=inward
Towards Digital Twin Implementation of an Automatic Sorting Machine,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143803517&origin=inward
Production of alternative liquid fuels from catalytic hydrocracking of plastics over Ni/SBA-15 catalyst,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143773243&origin=inward
Smartphone usage and dietary habits associated with sugar-sweetened beverages preferences among Indonesian female university students,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143693657&origin=inward
A PARALLEL CORPUS STUDY OF REFERENTIAL FORMS IN JAPANESE AND THAI,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143676980&origin=inward
CLINICAL LINGUISTICS AND RELEVANT RESEARCH IN THAILAND,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143652021&origin=inward
A high-protein peptide-based enteral formula improves diarrhea in tube-fed patients: A prospective multicenter study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143639867&origin=inward
Preparation and characterization of curcumin-loaded liposomes for delivery to the lungs,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143533628&origin=inward
"The successful treatment of Brevundimonas diminuta using ceftriaxone, in a patient on continuous ambulatory peritoneal dialysis: A case report and literature review",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143530851&origin=inward
Improved virus inhibition by microencapsulated monoclonal antibody against porcine epidemic diarrhea virus,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143503291&origin=inward
Autonomous Vehicles in Drivers’ School: A Non- Western Perspective,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143456074&origin=inward
"DNA damage, epigenetics, and aging",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143330261&origin=inward
Detectable serum IgM monoclonal gammopathy in non-hepatitis-associated mixed cryoglobulinemic glomerulonephritis: A case report and literature review,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143313182&origin=inward
Social Network Strategy to Promote HIV Testing and Linkage to HIV Services among Young men who Have sex with men and Transgender Women in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143294036&origin=inward
Angklung Smart Band: An IoT-Based System to Support Music Activities for Elderly in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143256642&origin=inward
"Streptomyces acidipaludis sp. nov., an actinobacterium isolated from peat swamp forest soil",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143218058&origin=inward
Multifunctional characteristics of zero-dimensional hybrid organic manganese chloride perovskites,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143197692&origin=inward
An in Vitro Comparison of Costimulatory Domains in Chimeric Antigen Receptor T Cell for Breast Cancer Treatment,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143185374&origin=inward
Intra-Articular Laser Therapy May Be a Feasible Option in Treating Knee Osteoarthritis in Elderly Patients,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143184080&origin=inward
Deep Learning Based Autonomous Real-Time Traffic Sign Recognition System for Advanced Driver Assistance,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143165234&origin=inward
An Integrated Smoking Cessation Intervention in the Primary Care Service System: An Intervention Mapping,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143127071&origin=inward
"Monkeypox: Immune response, vaccination and preventive efforts",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143122544&origin=inward
Exploring the recipients' attitudes and behaviors toward gift-giving: a cross-cultural comparison between Thailand and the USA,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143065648&origin=inward
Perspectives on veterinary education in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85143050554&origin=inward
Modified Co-doped ZnO nanostructures on SPCE for Xanthine detection in early food spoilage,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142938822&origin=inward
Organophosphate Pesticides Sensor using Copper Oxide Nanorods Modified on Screen-Printed Carbon Electrodes,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142923514&origin=inward
Upregulation of p16INK4A in Peripheral White Blood Cells as a Novel Screening Marker for Colorectal Carcinoma,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142904892&origin=inward
Regional Differences in Admissions and Treatment Outcomes for Hepatocellular Carcinoma Patients in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142904080&origin=inward
THE VĀTSĪPUTRĪYA/SĀMMITĪYA: Buddhist Personalism as a Mainstream School of Thought,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142861873&origin=inward
Total Quality and Innovation Management in Healthcare (TQIM-H) for Performance and Sustainability,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142821703&origin=inward
Small field proton irradiation for in vivo studies: Potential and limitations when adapting clinical infrastructure,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142801686&origin=inward
"Research and Diagnostic Algorithmic Rules (RADAR) for mood disorders, recurrence of illness, suicidal behaviors, and the patient's lifetime trajectory",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142738899&origin=inward
Effects of physical and chemical properties of ceramic hand moulds on natural rubber latex glove film formation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142532303&origin=inward
Major neurocognitive psychosis: a novel schizophrenia endophenotype class that is based on machine learning and resembles Kraepelin's and Bleuler's conceptions,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142519753&origin=inward
"The effects of beliefs, knowledge, and attitude on herbal medicine use during the COVID-19 pandemic: A cross-sectional survey in Indonesia",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142517852&origin=inward
Estimating the Physical Parameters of Human Arm Motion from Video using Fixed-Point PCA Transform and Nonlinear Least-Squares Method,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142382695&origin=inward
Open versus endovascular repair of primary infected thoracic and abdominal aortic aneurysms,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142358437&origin=inward
"The Relationship Among the Green Supply Chain Management, Collaborative Capability and Organizational Performance",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142334638&origin=inward
Length of hospital stay and complications of mini-facelift versus modified Blair incision for parotid abscess drainage,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142321643&origin=inward
"Cybersecure and scalable, token-based renewable energy certificate framework using blockchain-enabled trading platform",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142299009&origin=inward
Motivational Factors Influencing Telework during the COVID-19 Pandemic,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142284491&origin=inward
Comparative study of healing time of canine non-infectious deep ulcerative keratitis between medical therapy alone and combined treatment with medical therapy and a nictitating membrane flap: A retrospective study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142281716&origin=inward
Polydiacetylene rhodamine-based colorimetric chemosensor for Au3+ detection,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142248248&origin=inward
Couple Relationship Standards in Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142240544&origin=inward
In Vitro Preparation and Evaluation of Chitosan/Pluronic F-127 Hydrogel as a Local Delivery of Crude Extract ofPhycocyanin for Treating Gingivitis,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142233008&origin=inward
CdSe thin films prepared by the homemade and cost effective spray pyrolysis technique,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142220717&origin=inward
The Performance of Islamic Nasep Music in Bangkok,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142181923&origin=inward
TOWARDS COMBATING ANTIBIOTIC RESISTANCE BY EXPLORING THE QUANTITATIVE STRUCTURE-ACTIVITY RELATIONSHIP OF NDM-1 INHIBITORS,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142135867&origin=inward
Bacterial pathogens and factors associated with Salmonella contamination in hybrid red tilapia (Oreochromis spp.) cultivated in a cage culture system,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142059793&origin=inward
Role of nuclear education in nuclear governance: Perspective from Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142009720&origin=inward
"The effects of beliefs, knowledge, and attitude on herbal medicine use during the COVID-19 pandemic: A cross-sectional survey in Indonesia",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142001477&origin=inward
Dental implant healing abutment decontamination: A systematic review of in vitro studies,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85142001128&origin=inward
A Smart Direct Load Control Approach Using Dynamic Voltage Control for Demand Response Programs,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141992661&origin=inward
Effects of Parsley Administration Preventing Lead-Induced Toxicity to Liver and Kidney Tissues,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141955310&origin=inward
Electrostatic potential-derived charge: a universal OER performance descriptor for MOFs,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141911392&origin=inward
Extraction of Nanofibrillated Cellulose from Water Hyacinth Using a High Speed Homogenizer,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141901801&origin=inward
"“Why Do They Leave or Why Do They Stay?” The Effect of Precarious Employment, Division of Work, Inter-Role Conflict and Deviant Behavior on Affective Job Disruption",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141900953&origin=inward
Deep Learning Techniques for Image Recognition of Counterfeited Luxury Handbags Materials,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141823718&origin=inward
Heterogeneous network propagation with forward similarity integration to enhance drug-target association prediction,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141790110&origin=inward
Fully integrated colorimetric sensor based on transparency substrate for salbutamol determination,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141785917&origin=inward
Active Pre-Equalizer for Broadband Optical Wireless Communication Integrated with RF Amplifier,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141769662&origin=inward
Carbonized biomass as an immobilization carrier in acetone-butanol-ethanol (ABE) fermentation by Clostridium beijerinckii JCM 8026,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141737066&origin=inward
Drainage of Complex Walled-Off Pancreatic Fluid Collections in LAMS Era: A Multicenter Study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141733385&origin=inward
Effects of working memory capacity and distance-based complexity on agreement processing: A crosslinguistic competition account,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141685387&origin=inward
Nonconvulsive Seizure and Status Epilepticus Detection with Deep Learning in High-Risk Adult Critically Ill,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141600168&origin=inward
Helicene-Hydrazide Encapsulated Ethyl Cellulose as a Potential Fluorescence Sensor for Highly Specific Detection of Nonanal in Aqueous Solutions and a Proof-of-Concept Clinical Study in Lung Fluid,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141599038&origin=inward
Explainable Recommendation via Personalized Features on Dynamic Preference Interactions,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141583473&origin=inward
ICT-based Knowledge Sharing in Rural Agricultural Communities: A Bibliometric Approach,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141569567&origin=inward
Remotely-Sensed Derived Built-up Area as an Alternative Indicator in the Study of Thailand’s Regional Development,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141541074&origin=inward
"Cyanobacteria as Renewable Sources of Bioenergy (Biohydrogen, Bioethanol, and Bio-Oil Production)",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141476144&origin=inward
Applications of Blockchain in Business Processes: A Comprehensive Review,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141443954&origin=inward
Ultra-Low Crosstalk En/Decoder Using an Amplitude-Shaping Technique for 100 Gbps/λ OCDM-PAM-4 Transmission in O-Band,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141443694&origin=inward
Obesity Exacerbates Lupus Activity in Fc Gamma Receptor IIb Deficient Lupus Mice Partly through Saturated Fatty Acid-Induced Gut Barrier Defect and Systemic Inflammation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141303732&origin=inward
Pulmonary cysticercosis: A case report of abnormal lung nodule based on chest computerized tomography,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141293256&origin=inward
The application of FMEA to study the critical barriers to deploying carbon capture and storage in a Thai petroleum refinery,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141263336&origin=inward
Wax Appearance Temperature Prediction with Wax Inhibitor of Crude Oil from the North of Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141186874&origin=inward
FACTORS AFFECTING PRICE OFFERS FOR NEW SINGLE HOUSES IN THAILAND'S EASTERN ECONOMIC CORRIDOR AREA,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141156170&origin=inward
Multi-Objective Design of Model Predictive Control with Improved Optimal Power Flow Constraints for Microgrid Energy Management System in Mae Hong Son,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141139182&origin=inward
"The Manfrediana Methodus in Germany, Denmark and Bohemia: Reminiscences beyond the known Caravaggio confines La Manfrediana Methodus en Allemagne, au Danemark et en Bohême: réminiscences au-delà des confins caravagesques connus",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141090927&origin=inward
Biological approaches of reduced graphene oxide (rGO) nanosheets using Pleurotus sajor caju extract and its in vitro pharmaceutical applications,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141079682&origin=inward
A new furanonapthoquinone from the stems of Thunbergia laurifolia,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141036296&origin=inward
The alteration of static and dynamic postural stability among women with breast cancer during taxane-based chemotherapy: a descriptive study,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141021591&origin=inward
Identification of Malignancy in PAP Smear Samples Using the CGB3 and NOP56 Genes as Methylation Markers,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141004370&origin=inward
LINE-1 and Alu Methylation in hrHPV-Associated Precancerous Cervical Samples,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85141004111&origin=inward
Factors affecting the attitude and intention of Thai Gen Xers to travel overseas as free independent travellers,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140955107&origin=inward
Multimodal imaging of essential tremor and dystonic tremor,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140929819&origin=inward
A Simplified Approach to the Analysis of Commingled Wells Whose Layers Have Contrasting Skins,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140901677&origin=inward
Thai Nested Named Entity Recognition Corpus,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140870714&origin=inward
Chitooligosaccharide prevents vascular endothelial cell apoptosis by attenuation of endoplasmic reticulum stress via suppression of oxidative stress through Nrf2-SOD1 up-regulation,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140837061&origin=inward
Steady Three-Dimensional MHD Mixed Convection Couple Stress Flow of Hybrid Nanofluid with Hall and Ion Slip Effect,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140824556&origin=inward
HIGHLIGHTING COLLABORATIVE LEARNING IN LANGUAGE CLASSROOM: A Story From Thailand,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140682544&origin=inward
Analysis & Estimation of Soil for Crop Prediction using Decision Tree and Random Forest Regression Methods,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140653786&origin=inward
Development of Thai Sign Language Interpretation with MediaPipe,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140649794&origin=inward
Biofunctionalized Magnetic Nanoparticles with Multiplex Touchdown PCR for Simultaneous and Rapid Detection/Identification of Campylobacter jejuni and Campylobacter coli,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140633882&origin=inward
Fault detection and identification for centrifugal compressor by ensemble model,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140632786&origin=inward
Comparison of Baseline Wander Correction Methods for Handheld ECG with Motion Artefacts,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140624576&origin=inward
Lowered oxygen saturation and increased body temperature in acute COVID-19 largely predict chronic fatigue syndrome and affective symptoms due to Long COVID: A precision nomothetic approach,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140622721&origin=inward
Investigating the Role of Channel State Information for MIMO based Visible Light Communication System,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140614058&origin=inward
Vernacular Virtual: Toward a Philippine New Materialist Poetics,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140612656&origin=inward
Reconstruction of Digital Chemistry Lab by Incorporating Virtual Reality Platform,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140609456&origin=inward
Langerhans Cell Histiocytosis Manifests with Acute Severe Hypernatremia during Hospitalization,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140604943&origin=inward
Smart Agriculture Monitoring and Management System using IoT-enabled Devices based on LoRaWAN,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140602137&origin=inward
Novelty Detection of a Rolling Bearing using Long Short-Term Memory Autoencoder,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140601095&origin=inward
An Application of Deep Learning YOLOv5 Framework to Intelligent Radio Spectrum Monitoring,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140594763&origin=inward
Detection of Atrial Fibrillation based on Synchronized Beats Image with Lightweight Neural Network,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140587124&origin=inward
Design and Construction Circuit Drive System Electric Wireless Induction with Spiral Coil,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140585777&origin=inward
"Tropical Materialisms: Toward Decolonial Poetics, Practices and Possibilities",https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140582110&origin=inward
Hybrid GNS3 and Mininet-WiFi Emulator for SDN Backbone Network Supporting Wireless IoT Traffic,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140577156&origin=inward
AFFECT: Notes from contemporary Southeast Asian visual culture,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140561333&origin=inward
CANONS: Authoritative texts of the Theravaṃsa,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140517642&origin=inward
Chemical Surface Modification Methods of Resin Composite Repaired with Resin-Modified Glass-Ionomer Cement,https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140492289&origin=inward
In Silico Simulations and Analysis of Human Phonological Working Memory Maintenance and Learning Mechanisms with Behavior and Reasoning Description Language (BRDL),https://www.scopus.com/inward/citedby.uri?partnerID=HzOxMe3b&scp=85140436748&origin=inward
